Renda,Exposição,Uso
-0.909398590627067,-1.6127435856588859,0.0
-1.1404021282722523,-1.119742711946173,0.0
1.030094900722314,-1.3139507689717336,0.0
-1.0060825359784689,-2.172019798523028,0.0
-0.3481215465776508,-0.5139462454484887,0.0
-0.9789648944059111,-1.0417299971393321,0.0
-0.34542559572493836,-1.017811480570649,0.0
1.686169889935727,-1.4207265350272436,0.0
-1.2636246889462794,-1.5825223573470866,0.0
-0.5436516470357792,-0.883697782959956,0.0
0.9723003363196041,-0.08870013741857674,0.0
-1.7667429797318754,-2.498994327653901,0.0
0.8030035095779355,-0.260053220361795,0.0
-0.7954546788679528,-0.19683984331922755,0.0
1.7042028820222832,2.4898163189826796,1.0
1.8679941150238295,-1.4858997439573387,0.0
-0.7842581023801166,0.9736340234876046,1.0
0.6844602451703743,-2.8232153795960757,0.0
-0.6049661895998442,-0.22709806229640006,0.0
-0.7118496023106125,-1.8151508575742623,0.0
2.011138920159936,3.6817630855614505,1.0
-1.1120607746057434,-1.6039428284588668,0.0
-1.3944952174383054,-1.2345122119970606,0.0
-0.6113159138346544,-1.8049412869168977,0.0
-1.5258678422132468,-0.9544904735461767,0.0
-0.7938701130268124,0.13447436715954386,0.0
-1.2540192064205868,-2.911725498627427,0.0
0.4035658636658914,-0.9649836424300952,0.0
1.4378607944163737,-0.9706057873233749,0.0
-0.30138506723708813,-0.04117578911252939,0.0
0.19823222733333457,-0.6735928299501039,0.0
-1.3422386807350615,-1.3837342908764734,0.0
1.4999258335265235,-1.2048192843485754,0.0
0.8386765321053595,-1.35325748858263,0.0
1.1937540979683747,-1.8439851174887072,0.0
-0.7140262819566365,0.5078717589192145,0.0
-0.27572827390289856,0.6020706040922248,0.0
-0.42039630374726433,1.1127525035599901,0.0
2.819440359218494,-4.138847499475926,0.0
0.20383815334465283,-1.2661197493156902,0.0
-0.8579061015792465,-0.7451342513310857,0.0
-1.1943099425312802,-2.1651728931494363,0.0
-0.6463029810435952,-0.8614522953776119,0.0
-0.7612912742355324,-1.3605732560537227,0.0
-0.9081927716919095,-0.4138514805240119,0.0
0.6481717045654141,-0.44360548606450834,0.0
-0.8208966030408498,-1.5052234564233777,0.0
2.1572511049466114,-1.5670248086286316,0.0
0.6737654990878844,-2.3405292383751517,0.0
-1.1436510200613956,-0.7208565190462353,0.0
-0.9070650743857702,-1.7470398765506343,0.0
1.7288394856914056,-3.2961697491097492,0.0
-0.8578595007724069,0.32117807751651917,0.0
-1.012109315552199,0.31317889082347583,0.0
0.42048787251789965,-0.9236823598886019,0.0
-1.2433620281824,-1.5068476785947587,0.0
-2.027903606120362,-2.043582666614775,0.0
2.0910568159554934,-0.951437460895654,0.0
-0.09177501464350957,0.841311553000559,0.0
-0.9144587720031622,-1.0222871971197887,0.0
0.6086165029499163,-0.0452281969341799,0.0
-1.5306029993361168,-3.036951311424562,0.0
0.9328599687311103,-2.0356378720650334,1.0
1.479774846240045,-2.369526980137273,0.0
0.3085442836638259,-0.9672115921798348,0.0
-0.7761279503711026,-1.9306668188428588,0.0
1.289319233301872,-1.1530999734358156,0.0
-1.4826282506758979,0.36786981764552373,0.0
1.515962920967011,-0.959120571633914,0.0
1.2916028236053712,-0.5482521757484116,0.0
-1.3393597204914574,-1.9873755267606272,1.0
1.336599140273192,2.44869104340775,1.0
0.8211744803919274,0.9303218310315983,1.0
1.5749752393235454,-1.5737501704037502,0.0
1.2915211846598678,-1.1713900055793771,0.0
2.2423008422229658,-2.548745477262419,0.0
-1.3925889268566043,-0.9977946169298815,0.0
-0.5446993183000608,-1.150131124303444,0.0
0.6499441802214342,-0.5417789842508554,0.0
-0.7866763970759174,-1.1746923385073305,0.0
0.3954247311305613,0.4687529670465638,0.0
-1.1817258716399441,-0.757640451574737,0.0
-1.0345015795874901,-1.3720355728027949,0.0
-1.2054728150716187,-2.7188797254273505,0.0
-1.0834047952159913,-1.3910258193583236,0.0
1.2431765258593985,-0.03601417045578137,0.0
-1.2315359656273617,-2.2093118388128894,0.0
1.1117509532174785,-1.584271343979328,0.0
1.5871381306633219,-2.619477745926706,0.0
-0.7599397892968458,1.3127389536517393,1.0
-0.9451122883936696,1.1985714930779703,1.0
-0.9361610534730307,-2.654854590781989,0.0
0.5775160008492002,-1.4670082230700943,0.0
-0.7425938101466967,1.206658537987198,0.0
1.932205608515683,-2.0600532715306676,0.0
0.6499403326974758,0.4226679686019226,0.0
-0.3761413960754645,0.21192900101637724,0.0
-0.8481837304657156,-1.2263060199830234,0.0
-0.6888338492264834,-1.9663702909318994,0.0
1.4040541760846732,-1.3099532331926722,1.0
-0.7500684012131534,-1.458893511494224,0.0
0.8987137580925655,0.6423565296943532,0.0
-0.9979179588585356,-2.6545118368842178,0.0
0.11226873669600468,-1.592662102234045,0.0
-0.39190898037119626,-0.181674221613504,0.0
0.45518887011213005,-1.0124928296381237,0.0
0.8987973502686863,0.4727494819099227,0.0
-1.0738778601854566,-0.08163452362131063,0.0
-1.0335907915271108,-0.6491546034280151,0.0
0.580145612635447,-1.24279551490525,0.0
-1.4063874734557753,-1.373145464075944,0.0
2.058866522819392,-2.05105716830042,0.0
-1.621039260024846,-2.793629371538459,0.0
-1.4287350408496955,-4.3395020125179125,0.0
1.0269386010794601,-2.1331407991891993,0.0
-1.6820069352796525,-1.7752887211613133,0.0
-1.1884628622027225,-1.8022105180407093,0.0
-1.3271745340790075,-2.226304890670985,0.0
1.4550123183799601,-1.643033121985038,0.0
-1.5067774095064572,-2.3000872374398416,0.0
-0.7502063515263728,0.3099896680534717,0.0
-0.7406531345898975,0.17031994999693967,0.0
-1.259058217075415,-3.2497670406186265,0.0
-1.187534506697942,-1.4721340905536273,0.0
-0.421103676687259,1.7537051031585662,1.0
1.108402384895094,-2.960704672588939,0.0
1.0431874647551926,-0.38611682766493627,0.0
0.2973200611892238,-0.5168990047243145,0.0
2.4689951296604438,-1.2924754575933923,0.0
-0.9818450289588252,-0.7627941199261135,0.0
1.5012641483274782,-0.410437202264496,0.0
-0.3721496071637346,1.8902533583308667,1.0
-1.159059457164467,-1.403940271191874,0.0
-1.5958637916892393,-2.6477333086197543,0.0
-0.9114661841991992,-0.4424715989806276,0.0
0.20847901291840853,0.4153515812495845,0.0
-0.6460485167333232,-0.2605440817711736,0.0
1.6099263694244021,-1.8789110992085294,0.0
-0.9408920870908783,0.21154187284361026,0.0
-0.43630667696264336,0.3866847286265658,0.0
-1.0663986346035792,0.16550237503890308,0.0
-1.2094602709744786,-3.6743381017822947,0.0
1.7312231471425399,-1.854918703655614,0.0
0.6597184129147515,-1.466115064850767,0.0
1.446300684074346,-1.59446413838472,0.0
-1.605955923147379,-0.5281621001675545,0.0
1.2600322832049382,-0.7964911969056268,0.0
1.5441927871733352,-0.277653260402998,0.0
-0.8226822657612072,-0.7316293790163089,0.0
-0.43224441307748906,0.4617016373359979,0.0
1.4173144417617707,0.4852121671971239,0.0
-1.1158634578639097,-1.4886630003437014,0.0
0.7702861071777267,-2.019107359191999,0.0
1.9976185445175436,-2.250586190270764,0.0
-0.7880859836246432,-1.0553494880173284,0.0
-0.40870180618583174,-1.6981666228450423,0.0
-1.742313258375179,-2.289488618241735,0.0
-0.9338224455145714,1.097300403632507,1.0
1.1713830504480807,-0.65188845521968,0.0
1.0414672672205512,-0.6450869277875366,0.0
0.7663974719646818,-1.5293138914129614,0.0
-0.9815414249513671,-0.30364124196783693,0.0
-1.3827591470851692,-2.301007367966858,0.0
-0.9448005053736366,-2.0144574044995918,0.0
2.1975668847559655,-1.437279500930706,0.0
-0.35811300594553175,0.0010152581046127818,0.0
1.5804628663167382,-1.2160149530854383,0.0
0.5742525212387345,-0.7857202099285354,0.0
-1.1518552277188243,-0.4334078989379495,0.0
0.6944518970719159,-2.223089012587249,0.0
1.168557797065593,-0.3687586339382234,0.0
1.1968984516034613,-0.3368696685627206,0.0
1.14329357167385,-0.25570937997592513,0.0
-1.1228679082477016,-1.1956398090568316,0.0
-0.8784434771120082,-1.6480381560745796,0.0
-1.1535858422076548,-0.686449427503802,0.0
-1.41156533931669,-0.718579358997987,0.0
1.3858676899134936,0.010641017535607755,0.0
-1.0968538523156663,-1.7039652196831845,0.0
0.6214822737058883,-0.8487193996033886,0.0
0.8539479645174213,0.12326801668597431,0.0
1.364055779830994,-1.2045919574530295,0.0
-0.5688451691917051,0.14882293567275395,0.0
-0.11111567920537757,0.6263477087252045,0.0
-0.32500363206790694,0.29961197573421416,0.0
1.4581376289602266,1.1031395974182745,0.0
-0.3906540986572431,0.29974392676730655,0.0
1.3500597483836967,-1.4894913055014585,0.0
-0.7808276180364799,-1.6117090555891287,0.0
0.8884338838032656,-1.040566880564476,0.0
2.2687978396551918,-2.171751460041282,0.0
1.1957110983853214,-0.5930161348058072,0.0
-0.5712915184893581,-1.6087899390986324,0.0
0.5266268814740964,-1.6640074076601308,0.0
-0.9746492750652175,0.16716484137814036,0.0
1.719917233573401,2.88499984047958,1.0
-0.8285479343019511,-2.3858994490855383,0.0
1.0494428731554089,-2.0351010386997594,0.0
-0.7417387179811352,1.1491768930003643,1.0
0.11965405723634914,-1.2604898594247458,1.0
0.7026361361344062,-1.3688690530368834,0.0
0.7635703807324072,-1.6840383896077515,0.0
-0.8433153439434049,-1.6415875722164377,0.0
0.7888213140444822,1.25332453881489,1.0
0.7168642589502764,-0.051440059816714956,0.0
-0.41041037945653325,0.8275258511099914,0.0
-1.0051674522183687,-0.34415480955376176,1.0
-0.9248273274888014,-0.6338372085937009,0.0
-0.6884599341117111,0.22104907875277857,0.0
-0.9628667977205925,-0.8458631683972344,0.0
0.38238890369356904,0.262409351933234,0.0
-1.2980644014900424,-3.3232023334437013,0.0
-1.0251741426585845,-0.3680627038171981,0.0
0.6809877132985929,0.03238389828659405,0.0
-1.1341633700075846,-0.5901530582585782,0.0
1.2052845750970538,-1.0381062909229801,0.0
-1.0771708532974993,-1.9586161409568748,0.0
1.3207304672787368,-2.2924183414106296,0.0
0.7464921787776595,-1.8006017559780574,0.0
1.0531908857954952,-0.5409391283271292,0.0
1.6836092266003393,-0.8171830984401871,0.0
0.265153382440073,-0.6478238116369027,0.0
-1.145664632257222,1.2026088103132073,0.0
1.1592284024024022,-1.5735621407850164,0.0
1.6287763595774685,-2.3408320764885073,0.0
1.026549525431572,-1.4006917830951282,0.0
-1.1943687788408401,-2.0078803561543417,0.0
0.974661619695002,-1.4603762707961199,0.0
-1.2966142668529343,-2.3704037939196674,0.0
-1.3933619948961988,-4.521150888576608,0.0
2.2897700842763555,-2.6183538163615947,0.0
0.456896380479099,-0.4621351187726439,0.0
-0.8457891027212135,-2.377878276413549,0.0
1.2953497344254343,-2.435207161763204,0.0
1.5292952117668865,-0.7646019099666927,0.0
1.3175523084199532,-1.6047985356437375,0.0
0.23244543313465382,-1.0501346125005107,0.0
0.9051093632347729,-0.6662839891545909,0.0
-0.7386852747389698,0.47761325214198314,0.0
-1.1058829090868814,-1.87587588550945,0.0
1.1996197203253733,-0.8022197113635046,0.0
-1.486715022345971,-2.3689159139607012,0.0
-0.41145994833550015,-0.7844386298584681,0.0
1.1973110563727607,-0.5573508563328009,0.0
1.2959065477138716,-2.0085780742993196,0.0
-1.6617528360716776,-0.6150279186367185,0.0
0.27391046389860296,-0.4246629492575982,0.0
0.3464124877017034,-0.20612496989993623,0.0
-0.3858938994317287,0.17706448616258652,0.0
-1.1354262046053722,-0.044866465719022086,0.0
1.394209183907762,-0.9700849366361578,0.0
0.11657173354287043,1.1596899817173565,0.0
-0.4511421716256675,-1.517353887011076,0.0
0.718678363706247,-0.9691334713806491,0.0
0.06453334570814984,0.20486340708956674,0.0
2.432132751568433,-3.9088817635676705,0.0
-0.9582510504596932,-0.6904621655815784,0.0
-0.05874406042109159,-0.628664439610725,0.0
1.175998191133866,-1.1995426831234546,0.0
0.779484183100376,-2.245252576230071,0.0
-0.4795997828517493,2.0664581011491165,0.0
0.1429580604768963,0.8756140091708355,0.0
1.9045941939553175,-2.18538178348782,0.0
-0.9333675932640129,-0.7306012545940255,0.0
1.5773783997974529,-1.8375009154747177,0.0
-0.6299034960178903,-3.9426497330127006,0.0
-0.6359347360182519,-0.3093451610862622,0.0
-1.440273568431794,-0.5677594978930851,0.0
-1.0541367693495085,-0.578107745166314,0.0
1.7511842911330255,-2.597040448483282,0.0
0.5056658182838611,-1.179153313064003,0.0
-0.9895771883184249,-1.932427299847018,0.0
1.7255954016772197,-1.11207986314232,0.0
-1.472834254900889,-2.2358252729360375,0.0
-0.9480307169581167,-1.7376895104259318,0.0
0.8377058585036781,-0.7450985057896542,0.0
-1.2233565553574888,-1.1316627842725997,0.0
1.058699087253432,-0.23154786926810134,0.0
-1.132972152467924,-1.955859970571196,0.0
-0.9416951465375547,0.7978715137471957,1.0
-1.734175703214127,-3.277377300108369,0.0
1.329966462764573,0.5440303936873936,0.0
-0.9131962794639498,-0.2534033412483625,0.0
0.6094776265992761,-0.5166816988930361,0.0
2.2084693937626487,-1.4082602095132513,0.0
-1.5655464126316718,-1.2014376615432314,0.0
-1.2152864465140016,-2.525602935284315,0.0
-2.1485376072669355,-4.233856933588925,0.0
1.8208963433264302,2.932457851719895,1.0
-1.6519561142239576,-2.5301780939935634,0.0
0.18549921158186855,-0.1560822361854043,0.0
-0.5943637947794405,0.9706171661827252,0.0
-1.3546925562092613,-1.2325097926818436,0.0
-1.0998457362646514,-1.9463447125178917,0.0
-0.8481473031322517,-0.8386020084941923,0.0
0.6809819779342257,-0.24342526616156424,0.0
0.6675086762613957,-0.17261591495163287,0.0
1.523611070340971,-0.13339850801894204,0.0
0.9225203520203806,0.29651444200516397,0.0
-0.8461469800010182,-0.6011318271126294,0.0
-0.18926647392555596,-0.3937886225412337,0.0
0.0153798129935383,2.702038315010882,0.0
-0.8173960342944749,1.21742314139318,1.0
-1.1924199082785398,-1.5226719336796581,0.0
-0.4164986391883916,0.5214417706977248,0.0
0.9053714894539806,-0.8668933942032547,0.0
-1.063593029131241,-1.8303116003552737,0.0
-0.8004495729458196,-1.9405224664796248,0.0
1.2649556186627968,-0.623895116753669,0.0
-0.9995754948719895,-0.3176082148102841,0.0
2.4324008070324665,-3.27268914383303,0.0
0.028179701058829054,-1.7809697508136835,1.0
1.0493381444705285,-1.5665988965721733,0.0
-0.9480997839203481,-1.894993277407057,0.0
-0.9094452311304015,-1.7485425267430317,0.0
0.8722501435363945,-0.5482109053802382,0.0
1.3934792908989646,-2.273159626982975,0.0
1.3505983321894572,-1.6187723198553152,0.0
-0.8399806186690653,-1.2537913600665223,0.0
-1.067008544833697,-0.22009435181121595,0.0
0.4842847411020643,-1.1684125326085208,0.0
0.2564671439526407,-0.42733079937680674,0.0
0.9111227604300023,0.7832888530173869,0.0
-0.333948565684994,-0.6271782843912844,0.0
-0.6643915889538219,-0.8058214530591155,0.0
-1.4179318873207993,-0.6442481279431408,0.0
0.8353822095075948,-1.9454330265120947,0.0
-1.2118970082313711,-1.8597339886946185,0.0
-0.5748977608644286,0.2548509761616009,0.0
-0.7829373992158365,1.5312518023945918,0.0
-1.579702025715845,-2.0231577799674447,0.0
-0.634421376262172,-1.449767434900734,0.0
0.7454173301908031,-1.0598264113937255,0.0
-0.9349185792959052,-1.5070790438111077,0.0
-1.6114670721889923,-1.5786879211489069,0.0
0.3521766791514651,-1.0883719577842252,0.0
0.5408475438874588,0.17263438696444333,0.0
0.5488288312282477,0.30090968191716616,1.0
1.1967245853708748,-1.8386239231030523,0.0
1.703535957807679,-2.7055591136393136,0.0
-1.06518344318901,-1.0193238519297614,0.0
-1.5403459495468352,-2.831175875022028,0.0
0.2710790869611335,-0.5117759552533545,0.0
0.8360960947746384,-0.4573026570202362,0.0
0.651012440084039,-0.8595282752906463,0.0
1.6958599412076758,-2.56340696251251,0.0
-1.0532710202156512,-2.99199431666048,0.0
-0.8974846535950233,0.04382607892720758,0.0
-0.08155434849040688,-1.0156732303097287,0.0
1.129934301499081,-1.9660872567568561,0.0
-1.456730907171984,-0.6601266233727903,0.0
1.1229500794487586,-0.9351429741637943,0.0
-0.5680050312338187,-0.44168620814297044,0.0
-0.9442221359866785,-0.5734051110016105,0.0
0.6532176586579591,-0.3673785658397456,0.0
-0.9405203368216271,-1.7836008956240224,0.0
-1.7368144224810989,-2.168023179327441,0.0
-0.7948806770672832,0.8686494434386121,0.0
-1.2251625789061475,-1.116711933765909,0.0
2.034028993136049,-1.7970499075345945,0.0
-0.9369952545392094,0.24666875360120688,0.0
-0.9223086125539337,-0.22390241566411462,0.0
1.1287705567038937,-1.5007177349550327,0.0
-1.1503322832120777,0.9904560231676945,1.0
0.9647504067081465,1.1853314664013053,0.0
0.9542572690588749,-0.8425394233619132,0.0
-0.9101618615692745,-1.897123669333332,0.0
-1.3266012320135676,-2.510795235497307,0.0
-0.9693200041607466,-0.9566744655161331,0.0
-0.8867565949387685,-0.7187348685084096,0.0
0.6506719046651473,-1.3551539570391804,0.0
-0.548235339582249,-1.660131681053873,0.0
-0.8973804632516108,-0.28394925990782827,0.0
-0.8670651201155515,-1.9104495589555415,0.0
1.2301807667450875,-1.989967824481457,0.0
-0.7066737600065247,-0.6910275540183924,0.0
-1.1533174899041536,0.283729343705416,0.0
-0.6166730204054539,0.0303018522247398,0.0
-0.8039319476317728,-0.2009318430942264,0.0
0.33203227942452407,0.5261723924375825,0.0
0.9735067140169994,-0.30746749834042975,0.0
-1.6357868727515867,0.5138191201864029,1.0
0.41305504597651665,-0.1421058754069804,1.0
-0.6494720620481935,1.9952570651026909,0.0
-0.8562748439453747,-2.9343733784594694,0.0
1.3088612452660662,2.0212327907014886,1.0
-0.7838760264047633,-1.149406716461046,0.0
1.3585412101863543,-2.408241585204439,0.0
-0.5843357454949091,-1.4241676022149024,0.0
1.9885654985911718,-2.439226930474775,0.0
-1.4722324703894814,-2.3515431956292816,0.0
-0.12709764671076274,0.5118714130171518,0.0
1.9614435516203184,-1.4637769731030255,0.0
1.1770905335298751,-0.9855573695506809,0.0
-1.537932424765694,0.664657107874119,1.0
-0.9245141489991543,1.520484107209473,1.0
0.12135689150282125,0.8399976881637892,0.0
-0.4732072676308905,0.0870082628324722,0.0
-0.7245184694214144,0.5875848155015526,0.0
1.6890634102044566,-1.309203413601836,0.0
0.3389120626733202,-2.320658403549087,0.0
0.6283344703241118,0.6582780540426187,0.0
1.766189302842386,-0.22806633863056147,0.0
-1.4980137609144213,-0.8515513501590717,0.0
-0.5738569326385754,-1.9680568441156812,0.0
1.1944831223969514,-1.4596446160068153,0.0
-1.491043233939095,-2.121785308296328,0.0
-1.003702261889088,-1.7172407524349587,0.0
2.2320364491988127,-1.6231064369486439,0.0
-0.2556003182440345,-0.7873773253604721,0.0
0.037242839058874155,-1.9495915875966427,0.0
2.0321520146800935,-1.442826295468897,0.0
-0.834382699714285,-1.2975963522325693,0.0
-0.9235484123859158,-2.1920214372745126,0.0
-1.4402001376637017,-1.745225943469495,0.0
-1.1914208528603485,-1.3113868958578938,0.0
-0.515182632168506,0.9999578268875144,0.0
-0.6621139280437343,-0.39060834941632283,0.0
-0.964980420999068,0.29948111260285204,0.0
0.6537195891116109,-1.310602351890598,0.0
1.4639016020956173,-0.5831125816319409,0.0
0.3305763238655256,2.1422019267229335,0.0
-0.588113933690743,-0.46017761080252706,0.0
-0.8026442990812643,0.5227480512273914,0.0
-1.1997998761771922,-1.9924309822380293,0.0
0.5607993153335178,-1.4261325428173874,0.0
-1.444336477446017,-1.9888121963166738,0.0
-0.6287343422891881,-0.5861161116017348,0.0
1.420380385881992,-1.3930363688187097,0.0
1.415644459369875,-1.9600187992691547,0.0
-0.8452529328014206,0.6943684695443808,0.0
0.05789501094643701,-0.4523507262407449,1.0
0.4589457776745304,-0.31573666675025547,0.0
-0.8829215308471131,0.3830062885048098,0.0
1.5096633056285924,-3.1754782993633666,0.0
